Gene stable ID,WikiGene name
ENSMMUG00000002947,PCOLCE
ENSMMUG00000022215,R3HDML
ENSMMUG00000014084,LSM14B
ENSMMUG00000001921,SHISA4
ENSMMUG00000021964,DIAPH1
ENSMMUG00000002811,SNTG1
ENSMMUG00000013045,CCDC81
ENSMMUG00000018266,TRAF6
ENSMMUG00000006622,SEC31B
ENSMMUG00000017889,CNGB3
ENSMMUG00000010485,OAT
ENSMMUG00000001992,FAM8A1
ENSMMUG00000042320,CMKLR1
ENSMMUG00000000882,SPAG6
ENSMMUG00000022074,SNX8
ENSMMUG00000014607,BNIP1
ENSMMUG00000022122,GTF2A1
ENSMMUG00000012442,DDX58
ENSMMUG00000019715,ARL10
ENSMMUG00000006088,KLF4
ENSMMUG00000020627,RPLP2
ENSMMUG00000008772,VPS54
ENSMMUG00000001924,TIMM17A
ENSMMUG00000010257,SLC5A6
ENSMMUG00000023796,ALDOB
ENSMMUG00000018045,IAH1
ENSMMUG00000009317,NOP16
ENSMMUG00000056675,CEBPE
ENSMMUG00000013722,CHGB
ENSMMUG00000008964,DGLUCY
ENSMMUG00000009585,CYB5R4
ENSMMUG00000009585,RIPPLY2
ENSMMUG00000023627,ADCK1
ENSMMUG00000002949,MOSPD3
ENSMMUG00000023795,ZNF189
ENSMMUG00000002916,FLRT3
ENSMMUG00000000422,RPL12
ENSMMUG00000015778,RNF103
ENSMMUG00000019653,SLC7A8
ENSMMUG00000061566,FAM181B
ENSMMUG00000018232,SESN1
ENSMMUG00000018122,MEF2A
ENSMMUG00000009279,MAN2C1
ENSMMUG00000060779,MRGPRX3
ENSMMUG00000001990,CAP2
ENSMMUG00000018038,CPSF3
ENSMMUG00000004896,CENPV
ENSMMUG00000015215,LHPP
ENSMMUG00000015034,PIP4K2A
ENSMMUG00000009058,CLTB
ENSMMUG00000001926,RNPEP
ENSMMUG00000010858,P4HA2
ENSMMUG00000018354,PSMA7
ENSMMUG00000014944,RAD23B
ENSMMUG00000008202,PRRC1
ENSMMUG00000022186,VPS13B
ENSMMUG00000021760,ZNF79
ENSMMUG00000043682,MTCH2
ENSMMUG00000013055,ME3
ENSMMUG00000030296,PIGL
ENSMMUG00000006233,ADD3
ENSMMUG00000015073,SRP54
ENSMMUG00000002950,TFR2
ENSMMUG00000014377,SAAL1
ENSMMUG00000063077,S100B
ENSMMUG00000013193,MMP16
ENSMMUG00000015161,GINM1
ENSMMUG00000019667,TAOK1
ENSMMUG00000021177,CLEC10A
ENSMMUG00000007838,PRCP
ENSMMUG00000003334,MYO18B
ENSMMUG00000015776,KCNIP2
ENSMMUG00000012606,SS18L1
ENSMMUG00000012241,CEP57L1
ENSMMUG00000018036,ITGB1BP1
ENSMMUG00000015797,DIP2A
ENSMMUG00000022124,STON2
ENSMMUG00000002523,NCOR1
ENSMMUG00000010881,CYP26A1
ENSMMUG00000040495,ASGR2
ENSMMUG00000001642,MNAT1
ENSMMUG00000006442,KCNB1
ENSMMUG00000047446,MRGPRF
ENSMMUG00000012167,SLC2A8
ENSMMUG00000013124,KDM3A
ENSMMUG00000004411,CYP7B1
ENSMMUG00000020687,CCDC88C
ENSMMUG00000009881,WT1
ENSMMUG00000007938,SRPRA
ENSMMUG00000062450,CD151
ENSMMUG00000038541,CCDC192
ENSMMUG00000014744,HOMEZ
ENSMMUG00000002781,PXDNL
ENSMMUG00000021692,PTGIS
ENSMMUG00000013842,NRXN3
ENSMMUG00000018124,LYSMD4
ENSMMUG00000044496,H2AFX
ENSMMUG00000017198,KCNS3
ENSMMUG00000014745,PPP1R3E
ENSMMUG00000003247,ASGR1
ENSMMUG00000018033,ASAP2
ENSMMUG00000003717,PRSS23
ENSMMUG00000021373,RHBDD3
ENSMMUG00000018094,NCL
ENSMMUG00000015216,FAM53B
ENSMMUG00000001809,GPCPD1
ENSMMUG00000009059,FAF2
ENSMMUG00000010016,SEL1L
ENSMMUG00000012163,GARNL3
ENSMMUG00000013611,TRMT5
ENSMMUG00000049876,TEX37
ENSMMUG00000015038,UNC13C
ENSMMUG00000051955,RAB35
ENSMMUG00000062637,STMND1
ENSMMUG00000004048,FZD4
ENSMMUG00000012058,GEN1
ENSMMUG00000006841,MYOF
ENSMMUG00000012607,MTG2
ENSMMUG00000019670,ABHD15
ENSMMUG00000023790,GRK3
ENSMMUG00000020679,MYOZ3
ENSMMUG00000006096,TPH1
ENSMMUG00000017151,ZNF462
ENSMMUG00000008196,ACO1
ENSMMUG00000000338,TRIM22
ENSMMUG00000012842,SETD1B
ENSMMUG00000011214,SLC12A2
ENSMMUG00000003866,TP53I13
ENSMMUG00000004294,C1QTNF4
ENSMMUG00000006464,HNF4A
ENSMMUG00000014875,C2CD2L
ENSMMUG00000014748,SLC22A17
ENSMMUG00000009298,PDLIM4
ENSMMUG00000016454,HPD
ENSMMUG00000012588,HDAC3
ENSMMUG00000002586,SLC17A2
ENSMMUG00000007461,ACTL6B
ENSMMUG00000007011,CD164
ENSMMUG00000012354,NDUFAF5
ENSMMUG00000016486,SCARB1
ENSMMUG00000013612,SLC38A6
ENSMMUG00000012005,GRM2
ENSMMUG00000010536,DLG4
ENSMMUG00000007842,RAB30
ENSMMUG00000013968,TTPAL
ENSMMUG00000045281,NDUFS3
ENSMMUG00000020683,RBM22
ENSMMUG00000008949,TTC19
ENSMMUG00000015805,ZNF169
ENSMMUG00000002940,ATXN1
ENSMMUG00000021160,ADAMTS17
ENSMMUG00000006405,SERGEF
ENSMMUG00000018265,PRR5L
ENSMMUG00000004646,KATNA1
ENSMMUG00000017124,SART3
ENSMMUG00000039169,NMUR1
ENSMMUG00000013969,SERINC3
ENSMMUG00000012293,CDH10
ENSMMUG00000050324,HRH3
ENSMMUG00000010229,TMEM135
ENSMMUG00000008056,THNSL2
ENSMMUG00000018867,CYP4X1
ENSMMUG00000020693,RSL24D1
ENSMMUG00000052101,PROKR2
ENSMMUG00000014350,MXI1
ENSMMUG00000007944,FOXRED1
ENSMMUG00000014408,GIT1
ENSMMUG00000002025,VRK2
ENSMMUG00000012501,ABRAXAS2
ENSMMUG00000003530,PPP2R3C
ENSMMUG00000008006,RAB11A
ENSMMUG00000015163,SCAF8
ENSMMUG00000002390,PREB
ENSMMUG00000014515,TMEM87A
ENSMMUG00000004286,PTPMT1
ENSMMUG00000042446,FABP1
ENSMMUG00000031282,TSPAN4
ENSMMUG00000002515,PTPA
ENSMMUG00000001526,TEX10
ENSMMUG00000020932,MRPL35
ENSMMUG00000020294,PIK3R4
ENSMMUG00000010124,MRPL21
ENSMMUG00000005029,PCF11
ENSMMUG00000051676,IQCF2
ENSMMUG00000012650,BCL7A
ENSMMUG00000007087,SLC22A5
ENSMMUG00000006636,NDUFB8
ENSMMUG00000020694,RAB27A
ENSMMUG00000020325,PIWIL3
ENSMMUG00000061288,TRIM38
ENSMMUG00000022028,ZRANB1
ENSMMUG00000012623,ADRM1
ENSMMUG00000012623,OSBPL2
ENSMMUG00000019764,DCTN4
ENSMMUG00000064885,PDE6D
ENSMMUG00000021037,MBOAT2
ENSMMUG00000013282,RNF44
ENSMMUG00000002388,ABHD1
ENSMMUG00000004289,KBTBD4
ENSMMUG00000048521,PKIG
ENSMMUG00000016498,CERS3
ENSMMUG00000004353,IQCF5
ENSMMUG00000047824,NUP43
ENSMMUG00000012056,SMC6
ENSMMUG00000004352,IQCF1
ENSMMUG00000015824,IMMT
ENSMMUG00000006637,HIF1AN
ENSMMUG00000023495,RALGPS1
ENSMMUG00000006475,CHST12
ENSMMUG00000046186,STC1
ENSMMUG00000014877,HINFP
ENSMMUG00000008007,MEGF11
ENSMMUG00000012652,MLXIP
ENSMMUG00000011767,CRAT
ENSMMUG00000007020,PPIL6
ENSMMUG00000009281,SIN3A
ENSMMUG00000002021,BDH1
ENSMMUG00000021482,OR2H2
ENSMMUG00000004080,GNB2
ENSMMUG00000016050,CGREF1
ENSMMUG00000019846,CDH9
ENSMMUG00000000740,SPATA2
ENSMMUG00000003644,RRP9
ENSMMUG00000007135,WDR20
ENSMMUG00000014558,JAK2
ENSMMUG00000007095,COMMD9
ENSMMUG00000002583,SLC17A3
ENSMMUG00000016343,MFSD14B
ENSMMUG00000029462,PCMT1
ENSMMUG00000017337,IKZF3
ENSMMUG00000001780,CPT1A
ENSMMUG00000003347,PCMTD1
ENSMMUG00000016503,LINS1
ENSMMUG00000000025,ZNRF3
ENSMMUG00000006929,ST3GAL4
ENSMMUG00000000757,RNF114
ENSMMUG00000007775,SMNDC1
ENSMMUG00000014762,LOC100428939
ENSMMUG00000014762,MYH6
ENSMMUG00000022032,CTBP2
ENSMMUG00000020112,CCT5
ENSMMUG00000029463,LRP11
ENSMMUG00000058999,FLRT2
ENSMMUG00000016703,SNAP91
ENSMMUG00000003401,TUT7
ENSMMUG00000022831,COPS7B
ENSMMUG00000010798,CCPG1
ENSMMUG00000004082,GIGYF1
ENSMMUG00000008770,UGP2
ENSMMUG00000019926,CPEB4
ENSMMUG00000016504,ASB7
ENSMMUG00000001390,NCK2
ENSMMUG00000011657,CELF1
ENSMMUG00000016046,KHK
ENSMMUG00000016046,EMILIN1
ENSMMUG00000021036,KIDINS220
ENSMMUG00000006403,KCNC1
ENSMMUG00000014950,CATSPERB
ENSMMUG00000052400,IL31
ENSMMUG00000003618,CHID1
ENSMMUG00000009152,GCN1
ENSMMUG00000009152,RPLP0
ENSMMUG00000002582,SLC17A1
ENSMMUG00000006519,TASP1
ENSMMUG00000045256,CCN5
ENSMMUG00000004338,DENND4C
ENSMMUG00000007093,LDLRAD3
ENSMMUG00000019997,HEXB
ENSMMUG00000001532,GANC
ENSMMUG00000001524,INVS
ENSMMUG00000040145,NUDCD2
ENSMMUG00000005432,CLTCL1
ENSMMUG00000013799,ABCG4
ENSMMUG00000020658,SNX11
ENSMMUG00000017199,LINGO2
ENSMMUG00000023221,MICAL1
ENSMMUG00000012591,RELL2
ENSMMUG00000019553,HMMR
ENSMMUG00000001693,UXS1
ENSMMUG00000003693,DIS3L
ENSMMUG00000001653,ZC2HC1A
ENSMMUG00000015888,CCDC85A
ENSMMUG00000012654,B3GNT4
ENSMMUG00000015939,ISM1
ENSMMUG00000021002,HIF1A
ENSMMUG00000050253,RIMS4
ENSMMUG00000011745,TC2N
ENSMMUG00000020113,CMBL
ENSMMUG00000002579,SLC17A4
ENSMMUG00000004534,LRFN4
ENSMMUG00000022203,PARP3
ENSMMUG00000013980,MAT2B
ENSMMUG00000016508,C9orf72
ENSMMUG00000013418,SLF2
ENSMMUG00000010839,SGSM1
ENSMMUG00000020154,CCDC90B
ENSMMUG00000006931,KIRREL3
ENSMMUG00000007140,MOK
ENSMMUG00000014411,CORO6
ENSMMUG00000012696,ZNF300
ENSMMUG00000022204,GPR62
ENSMMUG00000017619,LPAR5
ENSMMUG00000001655,IL7
ENSMMUG00000010538,ACADVL
ENSMMUG00000059256,DCXR
ENSMMUG00000017126,ISCU
ENSMMUG00000011503,TLN2
ENSMMUG00000006510,ZNF311
ENSMMUG00000056478,HIST1H2BA
ENSMMUG00000000089,SPTLC3
ENSMMUG00000012593,FCHSD1
ENSMMUG00000005463,BRD3
ENSMMUG00000011851,MMRN2
ENSMMUG00000019882,CBX1
ENSMMUG00000004864,TEX38
ENSMMUG00000016983,ACRBP
ENSMMUG00000012189,NLRX1
ENSMMUG00000050063,KLHL25
ENSMMUG00000002574,SCGN
ENSMMUG00000013206,YWHAB
ENSMMUG00000003678,ZBTB24
ENSMMUG00000002526,IKBKE
ENSMMUG00000006981,NPPC
ENSMMUG00000022205,PCBP4
ENSMMUG00000032030,DOLPP1
ENSMMUG00000009247,OTUD1
ENSMMUG00000010493,ZNF839
ENSMMUG00000045826,OST4
ENSMMUG00000006163,MDH1
ENSMMUG00000001534,CAPN3
ENSMMUG00000022577,CHRNA7
ENSMMUG00000050754,TMEM119
ENSMMUG00000008447,FBLN5
ENSMMUG00000011765,MIGA2
ENSMMUG00000011385,PIK3CG
ENSMMUG00000003783,PTPN9
ENSMMUG00000005137,ATP2C1
ENSMMUG00000016985,ING4
ENSMMUG00000031572,SELPLG
ENSMMUG00000018143,SLC30A5
ENSMMUG00000020537,AK9
ENSMMUG00000015961,TRIM27
ENSMMUG00000002672,TMEM38B
ENSMMUG00000003653,PRTG
ENSMMUG00000017902,DHX37
ENSMMUG00000046409,VPS33A
ENSMMUG00000004332,TRIM44
ENSMMUG00000001777,TESMIN
ENSMMUG00000011414,STX17
ENSMMUG00000015820,PTCD3
ENSMMUG00000000137,SNCB
ENSMMUG00000010682,FBN2
ENSMMUG00000010680,SEMA4G
ENSMMUG00000021270,TEX36
ENSMMUG00000019998,GFM2
ENSMMUG00000014413,SSH2
ENSMMUG00000001810,GREM1
ENSMMUG00000012190,PDZD3
ENSMMUG00000000507,STMN2
ENSMMUG00000002669,FKTN
ENSMMUG00000008581,POP7
ENSMMUG00000016006,RAB38
ENSMMUG00000021935,NFE2L1
ENSMMUG00000021051,TNIP1
ENSMMUG00000008376,KIAA1217
ENSMMUG00000022110,PPP1R14C
ENSMMUG00000022139,CTSC
ENSMMUG00000008120,CRYBG1
ENSMMUG00000002396,ZNF484
ENSMMUG00000020162,MKNK1
ENSMMUG00000002740,HEY1
ENSMMUG00000045607,RASSF5
ENSMMUG00000000512,CORO1C
ENSMMUG00000015404,PRKAR2B
ENSMMUG00000040529,VSNL1
ENSMMUG00000004331,FJX1
ENSMMUG00000014168,PRMT8
ENSMMUG00000005122,SYT7
ENSMMUG00000064140,GAL
ENSMMUG00000006080,TEK
ENSMMUG00000011759,SH3GLB2
ENSMMUG00000010150,PELP1
ENSMMUG00000000143,AK3
ENSMMUG00000004619,ZBED9
ENSMMUG00000001547,ZNF106
ENSMMUG00000016990,ZNF384
ENSMMUG00000003237,ID2
ENSMMUG00000019657,ABHD14B
ENSMMUG00000004761,CBL
ENSMMUG00000002665,FSD1L
ENSMMUG00000016810,PAX6
ENSMMUG00000020382,PSMD3
ENSMMUG00000004330,PAMR1
ENSMMUG00000010802,IYD
ENSMMUG00000002634,PTCH1
ENSMMUG00000045775,MPEG1
ENSMMUG00000021928,CLIP1
ENSMMUG00000012161,ANGPTL2
ENSMMUG00000012838,OTUD7A
ENSMMUG00000000141,CDC37L1
ENSMMUG00000019883,RBM20
ENSMMUG00000045219,CEBPB
ENSMMUG00000000465,ARAP3
ENSMMUG00000010277,DTX4
ENSMMUG00000020538,FIG4
ENSMMUG00000003695,TIPIN
ENSMMUG00000007921,DLG2
ENSMMUG00000044038,KNCN
ENSMMUG00000001802,ST6GAL2
ENSMMUG00000011410,NR4A3
ENSMMUG00000008112,NEDD4
ENSMMUG00000023583,CRACR2A
ENSMMUG00000015409,HBP1
ENSMMUG00000004093,NEDD1
ENSMMUG00000006076,IFT74
ENSMMUG00000011169,TIAM2
ENSMMUG00000001130,ANKRD33B
ENSMMUG00000017303,SNAPC1
ENSMMUG00000010184,GRM5
ENSMMUG00000050175,ZBTB34
ENSMMUG00000013211,TOMM34
ENSMMUG00000010674,LZTS2
ENSMMUG00000037665,BTBD3
ENSMMUG00000010895,RAC3
ENSMMUG00000007614,ZNF658
ENSMMUG00000020408,HPGD
ENSMMUG00000019772,PLEKHG1
ENSMMUG00000006311,PREPL
ENSMMUG00000052476,ZBTB43
ENSMMUG00000017031,SLC27A6
ENSMMUG00000007878,PTPN1
ENSMMUG00000008537,MMP21
ENSMMUG00000004403,ID1
ENSMMUG00000004329,SLC1A2
ENSMMUG00000000136,SPATA6L
ENSMMUG00000019679,ATG5
ENSMMUG00000011115,TYR
ENSMMUG00000022237,ADK
ENSMMUG00000058650,SLC5A7
ENSMMUG00000009990,RB1CC1
ENSMMUG00000010274,FAM111A
ENSMMUG00000010661,SEC61B
ENSMMUG00000016840,MAP2K1
ENSMMUG00000014043,SNAP23
ENSMMUG00000002236,LMX1B
ENSMMUG00000002649,UNC5A
ENSMMUG00000010273,FAM111B
ENSMMUG00000019732,MAPRE3
ENSMMUG00000008302,DTWD2
ENSMMUG00000013212,STK4
ENSMMUG00000057966,RCE1
ENSMMUG00000008539,UROS
ENSMMUG00000023581,ABCC8
ENSMMUG00000016213,PPP6R3
ENSMMUG00000014708,CEP55
ENSMMUG00000057243,ISOC1
ENSMMUG00000004572,ADAD1
ENSMMUG00000010662,ALG2
ENSMMUG00000015024,SLC44A1
ENSMMUG00000023419,CTNND2
ENSMMUG00000001386,NTRK3
ENSMMUG00000019731,DPYSL5
ENSMMUG00000012396,ZSCAN23
ENSMMUG00000017204,PDCD4
ENSMMUG00000002589,SULT1C3
ENSMMUG00000022620,SFXN3
ENSMMUG00000011116,NOX4
ENSMMUG00000018116,JAG1
ENSMMUG00000019559,ST3GAL5
ENSMMUG00000004760,CDK5RAP3
ENSMMUG00000001997,ASCL3
ENSMMUG00000021401,PRDM1
ENSMMUG00000017214,VAV2
ENSMMUG00000006310,SLC3A1
ENSMMUG00000010519,MYL1
ENSMMUG00000003620,AP2A2
ENSMMUG00000006079,LRRC19
ENSMMUG00000003696,SULT1C2
ENSMMUG00000016807,DNAJC24
ENSMMUG00000016807,ELP4
ENSMMUG00000003141,FLI1
ENSMMUG00000001304,TGFBR1
ENSMMUG00000019774,MTHFD1L
ENSMMUG00000001717,NAF1
ENSMMUG00000005147,DRD1
ENSMMUG00000014763,GPR6
ENSMMUG00000015611,PSMC3
ENSMMUG00000011718,GLYAT
ENSMMUG00000060148,SNAPC5
ENSMMUG00000015281,SDHAF2
ENSMMUG00000059411,PLPP6
ENSMMUG00000000699,CPSF2
ENSMMUG00000011171,TFB1M
ENSMMUG00000008438,ZBTB10
ENSMMUG00000002653,HK3
ENSMMUG00000060090,NPY1R
ENSMMUG00000001544,LRRC57
ENSMMUG00000014764,WASF1
ENSMMUG00000003979,WDPCP
ENSMMUG00000008541,BCCIP
ENSMMUG00000017053,DAPK1
ENSMMUG00000023518,KCNH5
ENSMMUG00000005148,SFXN1
ENSMMUG00000054937,LANCL1
ENSMMUG00000023566,DYRK3
ENSMMUG00000011675,ZSCAN12
ENSMMUG00000018273,PARP11
ENSMMUG00000045908,RNF144A
ENSMMUG00000023719,TMPO
ENSMMUG00000011757,NUP188
ENSMMUG00000002931,THRA
ENSMMUG00000008868,GLRA3
ENSMMUG00000016844,RPL4
ENSMMUG00000052749,COX4I2
ENSMMUG00000005300,DUSP7
ENSMMUG00000017206,SHOC2
ENSMMUG00000000135,SLC1A1
ENSMMUG00000011172,CLDN20
ENSMMUG00000009428,MTMR10
ENSMMUG00000064108,PARD6B
ENSMMUG00000020242,NPY5R
ENSMMUG00000014710,FFAR4
ENSMMUG00000009583,COPS7A
ENSMMUG00000056392,HS6ST1
ENSMMUG00000012121,NSRP1
ENSMMUG00000022261,PPM1B
ENSMMUG00000018396,HAUS6
ENSMMUG00000015934,CENPA
ENSMMUG00000018054,ZKSCAN3
ENSMMUG00000004482,TMA16
ENSMMUG00000002933,NR1D1
ENSMMUG00000015280,CPSF7
ENSMMUG00000001548,HAUS2
ENSMMUG00000014766,NGDN
ENSMMUG00000003144,KCNJ1
ENSMMUG00000006073,CAAP1
ENSMMUG00000012485,POC1A
ENSMMUG00000040310,SLC35F6
ENSMMUG00000008203,RHOJ
ENSMMUG00000015412,GPR22
ENSMMUG00000023567,MAPKAPK2
ENSMMUG00000004327,CD44
ENSMMUG00000009408,ITSN2
ENSMMUG00000015107,SSH1
ENSMMUG00000020691,AAR2
ENSMMUG00000007231,ZSCAN31
ENSMMUG00000008710,PCDH1
ENSMMUG00000015607,SLC39A13
ENSMMUG00000020608,ABCA1
ENSMMUG00000005845,RCOR1
ENSMMUG00000009969,ZNF704
ENSMMUG00000017668,KAZALD1
ENSMMUG00000022838,UIMC1
ENSMMUG00000020410,PRKN
ENSMMUG00000016806,IMMP1L
ENSMMUG00000059346,GPHB5
ENSMMUG00000047424,ATOH8
ENSMMUG00000005006,RPS21
ENSMMUG00000010543,PHF23
ENSMMUG00000001154,LOC717946
ENSMMUG00000001154,NUDT16
ENSMMUG00000015968,CMPK2
ENSMMUG00000051405,OTX1
ENSMMUG00000003515,SLC6A4
ENSMMUG00000007228,PGBD1
ENSMMUG00000056208,KCNK3
ENSMMUG00000014713,PDE6C
ENSMMUG00000016448,DLGAP4
ENSMMUG00000023265,AKAP12
ENSMMUG00000014601,MYC
ENSMMUG00000020180,CETN3
ENSMMUG00000018640,DMXL1
ENSMMUG00000008100,IRF1
ENSMMUG00000005011,CABLES2
ENSMMUG00000008205,PPP2R5E
ENSMMUG00000030218,BCAP29
ENSMMUG00000030218,DUS4L
ENSMMUG00000023569,IL10
ENSMMUG00000012206,MLF2
ENSMMUG00000022971,CTSV
ENSMMUG00000019925,DGCR2
ENSMMUG00000008093,STARD9
ENSMMUG00000002761,ADNP
ENSMMUG00000011198,FAM169A
ENSMMUG00000014297,CIB4
ENSMMUG00000063583,GNLY
ENSMMUG00000006287,DELE1
ENSMMUG00000044051,MINAR2
ENSMMUG00000022844,GCC2
ENSMMUG00000022373,TMEM138
ENSMMUG00000010545,GABARAP
ENSMMUG00000003402,MATN4
ENSMMUG00000008542,DHX32
ENSMMUG00000023036,SLC25A3
ENSMMUG00000013483,PREP
ENSMMUG00000017654,ARRB2
ENSMMUG00000003312,CHSY3
ENSMMUG00000007000,CFAP36
ENSMMUG00000002759,DPM1
ENSMMUG00000006741,BTRC
ENSMMUG00000015394,WDR93
ENSMMUG00000018395,RRAGA
ENSMMUG00000008993,KCNK5
ENSMMUG00000018114,SLX4IP
ENSMMUG00000045970,THTPA
ENSMMUG00000018621,CDK7
ENSMMUG00000014715,FRA10AC1
ENSMMUG00000018394,SAXO1
ENSMMUG00000016123,ARHGAP21
ENSMMUG00000009426,FAN1
ENSMMUG00000022315,MSL1
ENSMMUG00000017818,SFTPB
ENSMMUG00000015747,SAYSD1
ENSMMUG00000013960,SLC24A4
ENSMMUG00000018737,THOC3
ENSMMUG00000011713,LPXN
ENSMMUG00000013808,SH3BP4
ENSMMUG00000010547,CTDNEP1
ENSMMUG00000005596,ALAS1
ENSMMUG00000029588,ZWILCH
ENSMMUG00000005895,NUCB2
ENSMMUG00000022372,CYB561A3
ENSMMUG00000051989,IL5
ENSMMUG00000023387,GLP1R
ENSMMUG00000007223,DIRAS2
ENSMMUG00000010586,MESP1
ENSMMUG00000041328,ZNF782
ENSMMUG00000023571,IL20
ENSMMUG00000044658,ADAMTSL1
ENSMMUG00000001026,BLMH
ENSMMUG00000059897,MYL9
ENSMMUG00000038367,SOX11
ENSMMUG00000029475,ZBTB2
ENSMMUG00000011752,TRAF3
ENSMMUG00000017584,GATA5
ENSMMUG00000014292,OTOF
ENSMMUG00000003584,MESP2
ENSMMUG00000009985,HINT1
ENSMMUG00000011033,FGFR4
ENSMMUG00000011033,ZNF346
ENSMMUG00000016826,MAPKAP1
ENSMMUG00000003112,POU3F4
ENSMMUG00000014830,LY6H
ENSMMUG00000031166,MKKS
ENSMMUG00000014983,ANPEP
ENSMMUG00000018342,RMND1
ENSMMUG00000001825,LGI1
ENSMMUG00000006291,PCDH12
ENSMMUG00000064034,ZNF510
ENSMMUG00000015188,C11H12orf4
ENSMMUG00000051203,LYRM7
ENSMMUG00000005485,MFRP
ENSMMUG00000002758,MOCS3
ENSMMUG00000054954,ZKSCAN4
ENSMMUG00000008195,TGIF2
ENSMMUG00000008195,C10H20orf24
ENSMMUG00000002692,TKFC
ENSMMUG00000014771,ZFHX2
ENSMMUG00000009850,CASP4
ENSMMUG00000046550,TAF9
ENSMMUG00000047685,TLR9
ENSMMUG00000000620,MRM1
ENSMMUG00000000620,DHRS11
ENSMMUG00000029233,RIN3
ENSMMUG00000000683,KCNG1
ENSMMUG00000016207,PASK
ENSMMUG00000023381,DNAH8
ENSMMUG00000001375,RETREG1
ENSMMUG00000009768,RNF14
ENSMMUG00000011945,WDR89
ENSMMUG00000021053,ANXA6
ENSMMUG00000003133,IL4
ENSMMUG00000013202,CD4
ENSMMUG00000017592,MPPED2
ENSMMUG00000000802,RFX3
ENSMMUG00000050579,OR10Q1
ENSMMUG00000022147,CHRND
ENSMMUG00000019125,SLC26A4
ENSMMUG00000002537,ZSCAN9
ENSMMUG00000009655,FANK1
ENSMMUG00000015606,SPI1
ENSMMUG00000045187,CASC3
ENSMMUG00000016848,SLCO4A1
ENSMMUG00000023556,SGPP1
ENSMMUG00000011061,ANKRD31
ENSMMUG00000011755,DOLK
ENSMMUG00000050551,PRR15L
ENSMMUG00000060940,ARMT1
ENSMMUG00000056200,TMIGD1
ENSMMUG00000045531,SLC35G1
ENSMMUG00000048424,SDC4
ENSMMUG00000009770,GNPDA1
ENSMMUG00000004412,RSRC2
ENSMMUG00000017590,ARL14EP
ENSMMUG00000032026,PHYHD1
ENSMMUG00000003325,PNPO
ENSMMUG00000018728,PRTFDC1
ENSMMUG00000008200,SLA2
ENSMMUG00000060388,CDC42SE2
ENSMMUG00000004144,AP1G2
ENSMMUG00000008299,FANCC
ENSMMUG00000008921,USP2
ENSMMUG00000003332,ZKSCAN8
ENSMMUG00000014667,ABHD12B
ENSMMUG00000015189,RAD51AP1
ENSMMUG00000016854,NTSR1
ENSMMUG00000006893,DAO
ENSMMUG00000014287,DRC1
ENSMMUG00000007422,SPATA5
ENSMMUG00000001608,PLCE1
ENSMMUG00000060325,DGCR6
ENSMMUG00000065247,OPRK1
ENSMMUG00000012799,RFNG
ENSMMUG00000015604,MYBPC3
ENSMMUG00000046848,MRGBP
ENSMMUG00000042298,FSHB
ENSMMUG00000016702,PRSS35
ENSMMUG00000057428,BRI3BP
ENSMMUG00000011369,HABP4
ENSMMUG00000053111,CBLL1
ENSMMUG00000000102,TRIM60
ENSMMUG00000014473,POPDC3
ENSMMUG00000013658,MRPL46
ENSMMUG00000010313,KIF3A
ENSMMUG00000003331,ZSCAN16
ENSMMUG00000003919,SIMC1
ENSMMUG00000008236,PPM1M
ENSMMUG00000020002,BUD13
ENSMMUG00000037644,CPD
ENSMMUG00000013966,LGMN
ENSMMUG00000055210,KCNA4
ENSMMUG00000015489,TRIO
ENSMMUG00000006448,PDHX
ENSMMUG00000020831,ZNF165
ENSMMUG00000016787,NDFIP1
ENSMMUG00000057531,MRPS11
ENSMMUG00000016856,OGFR
ENSMMUG00000015160,RAPGEFL1
ENSMMUG00000009156,LIMS1
ENSMMUG00000012672,MYO10
ENSMMUG00000005985,BCL2L1
ENSMMUG00000012592,ME1
ENSMMUG00000017878,TJP1
ENSMMUG00000017609,CTSL
ENSMMUG00000004765,SP2
ENSMMUG00000014471,BVES
ENSMMUG00000017799,LRRC8A
ENSMMUG00000006751,DPCD
ENSMMUG00000012366,CTNND1
ENSMMUG00000001587,TPM1
ENSMMUG00000011117,AACS
ENSMMUG00000022150,TIGD1
ENSMMUG00000023321,UGGT1
ENSMMUG00000019907,PAPSS1
ENSMMUG00000002691,DDB1
ENSMMUG00000049147,GPR162
ENSMMUG00000022383,THNSL1
ENSMMUG00000014670,PYGL
ENSMMUG00000003104,TOLLIP
ENSMMUG00000017801,RFX7
ENSMMUG00000003409,DBNDD2
ENSMMUG00000003921,KIAA1191
ENSMMUG00000009041,NSD1
ENSMMUG00000020811,DYRK4
ENSMMUG00000050980,C13H2orf68
ENSMMUG00000013345,FLCN
ENSMMUG00000060597,ZNF367
ENSMMUG00000005758,DET1
ENSMMUG00000009407,FAM228A
ENSMMUG00000003408,TP53TG5
ENSMMUG00000048340,TRIM77
ENSMMUG00000019484,TEX9
ENSMMUG00000011704,SH3GL2
ENSMMUG00000064609,LIN28B
ENSMMUG00000014175,SPRY4
ENSMMUG00000019018,SMAD6
ENSMMUG00000002362,PUM3
ENSMMUG00000032149,LRRC41
ENSMMUG00000043533,GCNT4
ENSMMUG00000022547,RPS13
ENSMMUG00000017342,KLHL2
